12	10	0.464979
13	1	0.432191
13	2	0.432352
13	3	0.433327
13	4	0.431227
13	5	0.435416
13	6	0.434516
13	7	0.433493
13	8	0.433550
13	9	0.432939
13	10	0.433908
14	1	0.403082
14	2	0.401470
14	3	0.405518
14	4	0.401255
14	5	0.404279
14	6	0.401663
14	7	0.405752
14	8	0.401737
14	9	0.404264
14	10	0.400933
15	1	0.376711
15	2	0.379531
15	3	0.375781
15	4	0.379648
15	5	0.377755
15	6	0.380977
15	7	0.377502
15	8	0.380219
15	9	0.375643
15	10	0.378441
16	1	0.353998
16	2	0.352444
16	3	0.357296
16	4	0.352371
16	5	0.356343
16	6	0.353535
16	7	0.356323
16	8	0.352734
16	9	0.356444
16	10	0.351956
17	1	0.337630
17	2	0.341527
17	3	0.341620
17	4	0.341790
17	5	0.341964
17	6	0.341105
17	7	0.342773
17	8	0.342259
17	9	0.340755
17	10	0.341609
18	1	0.324213
18	2	0.319660
18	3	0.324609
18	4	0.320159
18	5	0.324718
18	6	0.320750
18	7	0.325154
18	8	0.320557
18	9	0.324143
18	10	0.319130
19	1	0.306438
19	2	0.305827
19	3	0.305416
19	4	0.305343
19	5	0.304538
19	6	0.304649
19	7	0.303649
19	8	0.303928
19	9	0.304583
19	10	0.304140
20	1	0.291156
20	2	0.290251
20	3	0.290419
20	4	0.290982
20	5	0.290742
20	6	0.292069
20	7	0.291930
20	8	0.291968
20	9	0.290952
20	10	0.290576
21	1	0.279679
21	2	0.279365
21	3	0.279119
21	4	0.279041
21	5	0.278647
21	6	0.279725
21	7	0.279092
21	8	0.279219
21	9	0.278398
21	10	0.280295
22	1	0.268729
22	2	0.272289
22	3	0.268773
22	4	0.272470
22	5	0.268009
22	6	0.271816
22	7	0.268961
22	8	0.271628
22	9	0.267406
22	10	0.272045
23	1	0.259648
23	2	0.258451
23	3	0.257881
23	4	0.257555
23	5	0.259110
23	6	0.258935
23	7	0.258392
23	8	0.258948
23	9	0.258542
23	10	0.258050
24	1	0.249366
24	2	0.253525
24	3	0.249522
24	4	0.249589
24	5	0.249295
24	6	0.249199
24	7	0.249138
24	8	0.248538
24	9	0.248583
24	10	0.248760
25	1	0.242906
25	2	0.241921
25	3	0.242063
25	4	0.242352
25	5	0.243383
25	6	0.243102
25	7	0.243177
25	8	0.242655
25	9	0.243029
25	10	0.242547
26	1	0.234898
26	2	0.239501
26	3	0.235372
26	4	0.239425
26	5	0.234827
26	6	0.239794
26	7	0.235322
26	8	0.240516
26	9	0.235492
26	10	0.240146
27	1	0.230068
27	2	0.230543
27	3	0.229954
27	4	0.229612
27	5	0.229340
27	6	0.229707
27	7	0.229356
27	8	0.229350
27	9	0.229631
27	10	0.229955
28	1	0.222712
28	2	0.226472
28	3	0.221754
28	4	0.221996
28	5	0.222073
28	6	0.222369
28	7	0.222145
28	8	0.221747
28	9	0.222324
28	10	0.223209
29	1	0.217519
29	2	0.216669
29	3	0.216416
29	4	0.216714
29	5	0.216778
29	6	0.216757
29	7	0.216741
29	8	0.217201
29	9	0.217261
29	10	0.217144
30	1	0.210898
30	2	0.215574
30	3	0.211049
30	4	0.215965
30	5	0.210757
30	6	0.215420
30	7	0.211016
30	8	0.216113
30	9	0.211162
30	10	0.216136
31	1	0.206455
31	2	0.206481
31	3	0.206554
31	4	0.206491
31	5	0.206111
31	6	0.205812
31	7	0.206350
31	8	0.206262
31	9	0.206312
31	10	0.206293
32	1	0.201011
32	2	0.206447
32	3	0.200707
32	4	0.200104
32	5	0.200301
32	6	0.200103
32	7	0.200972
32	8	0.200927
32	9	0.200488
32	10	0.200469
33	1	0.196989
33	2	0.197642
33	3	0.198002
33	4	0.196484
33	5	0.196033
33	6	0.195846
33	7	0.196095
33	8	0.196366
33	9	0.196352
33	10	0.196166
34	1	0.192736
34	2	0.197897
34	3	0.192930
34	4	0.198265
34	5	0.192850
34	6	0.198141
34	7	0.192754
34	8	0.198472
34	9	0.193203
34	10	0.198094
35	1	0.189269
35	2	0.188749
35	3	0.188760
35	4	0.188365
35	5	0.188616
35	6	0.188646
35	7	0.189038
35	8	0.189325
35	9	0.189098
35	10	0.189367
36	1	0.184744
36	2	0.190395
36	3	0.184965
36	4	0.184619
36	5	0.184529
36	6	0.184278
36	7	0.184291
36	8	0.184480
36	9	0.184438
36	10	0.184003
37	1	0.180713
37	2	0.180507
37	3	0.180704
37	4	0.180696
37	5	0.180708
37	6	0.180780
37	7	0.181296
37	8	0.180624
37	9	0.181005
37	10	0.180733
38	1	0.176900
38	2	0.182060
38	3	0.176851
38	4	0.182228
38	5	0.176282
38	6	0.182457
38	7	0.176913
38	8	0.182458
38	9	0.176781
38	10	0.182239
39	1	0.173643
39	2	0.173796
39	3	0.173840
39	4	0.173450
39	5	0.173905
39	6	0.174171
39	7	0.174587
39	8	0.174418
39	9	0.174482
39	10	0.174429
40	1	0.170434
40	2	0.175883
40	3	0.170062
40	4	0.169979
40	5	0.169943
40	6	0.170440
40	7	0.170232
40	8	0.170655
40	9	0.170617
40	10	0.170692
41	1	0.168348
41	2	0.168238
41	3	0.168212
41	4	0.168193
41	5	0.167971
41	6	0.168364
41	7	0.167951
41	8	0.167897
41	9	0.167795
41	10	0.167902
42	1	0.165131
42	2	0.165184
42	3	0.165244
42	4	0.165339
42	5	0.165132
42	6	0.165031
42	7	0.165185
42	8	0.165283
42	9	0.165149
42	10	0.165006
43	1	0.162396
43	2	0.162746
43	3	0.163098
43	4	0.163127
43	5	0.162810
43	6	0.162705
43	7	0.162496
43	8	0.162658
43	9	0.162707
43	10	0.162786
44	1	0.159079
44	2	0.158882
44	3	0.159521
44	4	0.165059
44	5	0.159439
44	6	0.165069
44	7	0.159761
44	8	0.165387
44	9	0.159707
44	10	0.165283
45	1	0.156740
45	2	0.157208
45	3	0.157311
45	4	0.157151
45	5	0.157132
45	6	0.157070
45	7	0.157410
45	8	0.157313
45	9	0.157410
45	10	0.157455
46	1	0.154755
46	2	0.153952
46	3	0.154566
46	4	0.154505
46	5	0.154360
46	6	0.154295
46	7	0.154204
46	8	0.154164
46	9	0.154274
46	10	0.154536
47	1	0.152079
47	2	0.152495
47	3	0.152456
47	4	0.152621
47	5	0.152347
47	6	0.152355
47	7	0.152234
47	8	0.152218
47	9	0.152432
47	10	0.152340
48	1	0.149615
48	2	0.149085
48	3	0.149539
48	4	0.155273
48	5	0.149596
48	6	0.154872
48	7	0.149363
48	8	0.154948
48	9	0.149365
48	10	0.155163
